Tenant_ID,Full_Name,Age_Group,Occupation,Budget(minimum),Budget(Maximum),Inspection_Count,Has_Active_Application
TNT02780,Tenant_2780,26 - 35,Freelancer,200000,300000,1,TRUE
TNT02781,Tenant_2781,18 - 25,Engineer,150000,200000,5,FALSE
TNT02782,Tenant_2782,46 - 60,Engineer,150000,200000,0,FALSE
TNT02783,Tenant_2783,18 - 25,Civil Servant,100000,150000,5,FALSE
TNT02784,Tenant_2784,46 - 60,Student,100000,150000,2,TRUE
TNT02785,Tenant_2785,46 - 60,Freelancer,200000,300000,0,FALSE
TNT02786,Tenant_2786,46 - 60,Trader,300000,500000,1,TRUE
TNT02787,Tenant_2787,26 - 35,Student,200000,300000,0,FALSE
TNT02788,Tenant_2788,26 - 35,Freelancer,150000,200000,3,FALSE
TNT02789,Tenant_2789,46 - 60,Trader,200000,300000,5,FALSE
TNT02790,Tenant_2790,18 - 25,Freelancer,200000,300000,0,FALSE
TNT02791,Tenant_2791,36 - 45,Banker,150000,200000,1,FALSE
TNT02792,Tenant_2792,36 - 45,Trader,150000,200000,1,FALSE
TNT02793,Tenant_2793,18 - 25,Freelancer,150000,200000,3,FALSE
TNT02794,Tenant_2794,36 - 45,Freelancer,100000,150000,3,FALSE
TNT02795,Tenant_2795,18 - 25,Student,300000,500000,2,FALSE
TNT02796,Tenant_2796,18 - 25,Freelancer,100000,150000,3,FALSE
TNT02797,Tenant_2797,46 - 60,Banker,200000,300000,3,TRUE
TNT02798,Tenant_2798,18 - 25,Banker,300000,500000,2,FALSE
TNT02799,Tenant_2799,26 - 35,Freelancer,200000,300000,3,FALSE
TNT02800,Tenant_2800,26 - 35,Trader,200000,300000,4,FALSE
TNT02801,Tenant_2801,26 - 35,Student,100000,150000,4,FALSE
TNT02802,Tenant_2802,18 - 25,Trader,300000,500000,4,FALSE
TNT02803,Tenant_2803,26 - 35,Freelancer,100000,150000,3,FALSE
TNT02804,Tenant_2804,46 - 60,Banker,150000,200000,1,FALSE
TNT02805,Tenant_2805,46 - 60,Engineer,150000,200000,1,FALSE
TNT02806,Tenant_2806,36 - 45,Student,100000,150000,2,FALSE
TNT02807,Tenant_2807,36 - 45,Trader,100000,150000,1,FALSE
TNT02808,Tenant_2808,46 - 60,Banker,100000,150000,1,FALSE
TNT02809,Tenant_2809,26 - 35,Trader,200000,300000,2,FALSE
TNT02810,Tenant_2810,46 - 60,Freelancer,300000,500000,4,FALSE
TNT02811,Tenant_2811,26 - 35,Civil Servant,300000,500000,2,TRUE
TNT02812,Tenant_2812,18 - 25,Trader,150000,200000,1,TRUE
TNT02813,Tenant_2813,26 - 35,Student,300000,500000,1,TRUE
TNT02814,Tenant_2814,26 - 35,Engineer,300000,500000,2,FALSE
TNT02815,Tenant_2815,26 - 35,Engineer,300000,500000,3,FALSE
TNT02816,Tenant_2816,18 - 25,Freelancer,200000,300000,1,FALSE
TNT02817,Tenant_2817,46 - 60,Student,150000,200000,1,FALSE
TNT02818,Tenant_2818,36 - 45,Engineer,100000,150000,2,FALSE
TNT02819,Tenant_2819,18 - 25,Banker,300000,500000,5,FALSE
TNT02820,Tenant_2820,26 - 35,Trader,300000,500000,1,FALSE
TNT02821,Tenant_2821,26 - 35,Freelancer,200000,300000,5,TRUE
TNT02822,Tenant_2822,36 - 45,Banker,150000,200000,3,FALSE
TNT02823,Tenant_2823,26 - 35,Freelancer,300000,500000,3,TRUE
TNT02824,Tenant_2824,46 - 60,Student,200000,300000,2,FALSE
TNT02825,Tenant_2825,18 - 25,Freelancer,100000,150000,0,FALSE
TNT02826,Tenant_2826,18 - 25,Engineer,150000,200000,4,TRUE
TNT02827,Tenant_2827,18 - 25,Student,300000,500000,3,TRUE
TNT02828,Tenant_2828,18 - 25,Civil Servant,100000,150000,3,TRUE
TNT02829,Tenant_2829,46 - 60,Freelancer,300000,500000,4,TRUE
TNT02830,Tenant_2830,46 - 60,Banker,150000,200000,2,FALSE
TNT02831,Tenant_2831,26 - 35,Student,200000,300000,1,FALSE
TNT02832,Tenant_2832,18 - 25,Civil Servant,300000,500000,2,FALSE
TNT02833,Tenant_2833,26 - 35,Civil Servant,150000,200000,0,TRUE
TNT02834,Tenant_2834,18 - 25,Student,200000,300000,5,FALSE
TNT02835,Tenant_2835,46 - 60,Freelancer,100000,150000,0,FALSE
TNT02836,Tenant_2836,36 - 45,Freelancer,300000,500000,4,FALSE
TNT02837,Tenant_2837,36 - 45,Civil Servant,100000,150000,5,TRUE
TNT02838,Tenant_2838,18 - 25,Student,300000,500000,0,FALSE
TNT02839,Tenant_2839,46 - 60,Trader,150000,200000,0,FALSE
TNT02840,Tenant_2840,36 - 45,Trader,100000,150000,4,FALSE
TNT02841,Tenant_2841,36 - 45,Engineer,300000,500000,4,FALSE
TNT02842,Tenant_2842,36 - 45,Student,150000,200000,4,FALSE
TNT02843,Tenant_2843,46 - 60,Trader,300000,500000,4,FALSE
TNT02844,Tenant_2844,36 - 45,Banker,200000,300000,4,TRUE
TNT02845,Tenant_2845,26 - 35,Student,150000,200000,3,FALSE
TNT02846,Tenant_2846,18 - 25,Trader,150000,200000,5,FALSE
TNT02847,Tenant_2847,36 - 45,Freelancer,300000,500000,5,TRUE
TNT02848,Tenant_2848,46 - 60,Banker,150000,200000,1,FALSE
TNT02849,Tenant_2849,26 - 35,Engineer,100000,150000,4,TRUE
TNT02850,Tenant_2850,36 - 45,Trader,300000,500000,1,FALSE
TNT02851,Tenant_2851,26 - 35,Freelancer,200000,300000,0,FALSE
TNT02852,Tenant_2852,46 - 60,Banker,150000,200000,3,FALSE
TNT02853,Tenant_2853,18 - 25,Banker,200000,300000,4,FALSE
TNT02854,Tenant_2854,26 - 35,Engineer,100000,150000,5,FALSE
TNT02855,Tenant_2855,18 - 25,Civil Servant,150000,200000,3,FALSE
TNT02856,Tenant_2856,46 - 60,Civil Servant,150000,200000,2,FALSE
TNT02857,Tenant_2857,26 - 35,Freelancer,300000,500000,1,FALSE
TNT02858,Tenant_2858,46 - 60,Trader,200000,300000,5,FALSE
TNT02859,Tenant_2859,26 - 35,Student,300000,500000,5,FALSE
TNT02860,Tenant_2860,46 - 60,Banker,200000,300000,5,FALSE
TNT02861,Tenant_2861,46 - 60,Trader,300000,500000,4,FALSE
TNT02862,Tenant_2862,36 - 45,Student,200000,300000,1,FALSE
TNT02863,Tenant_2863,36 - 45,Civil Servant,300000,500000,1,FALSE
TNT02864,Tenant_2864,46 - 60,Trader,150000,200000,2,FALSE
TNT02865,Tenant_2865,26 - 35,Trader,150000,200000,1,FALSE
TNT02866,Tenant_2866,26 - 35,Banker,200000,300000,0,TRUE
TNT02867,Tenant_2867,26 - 35,Banker,300000,500000,1,TRUE
TNT02868,Tenant_2868,46 - 60,Trader,200000,300000,2,TRUE
TNT02869,Tenant_2869,18 - 25,Trader,300000,500000,2,TRUE
TNT02870,Tenant_2870,26 - 35,Civil Servant,200000,300000,5,FALSE
TNT02871,Tenant_2871,18 - 25,Engineer,100000,150000,4,FALSE
TNT02872,Tenant_2872,18 - 25,Student,150000,200000,0,TRUE
TNT02873,Tenant_2873,46 - 60,Freelancer,200000,300000,1,FALSE
TNT02874,Tenant_2874,18 - 25,Freelancer,100000,150000,5,FALSE
TNT02875,Tenant_2875,18 - 25,Engineer,150000,200000,2,FALSE
TNT02876,Tenant_2876,18 - 25,Civil Servant,100000,150000,2,FALSE
TNT02877,Tenant_2877,18 - 25,Trader,300000,500000,1,FALSE
TNT02878,Tenant_2878,46 - 60,Trader,300000,500000,1,TRUE
TNT02879,Tenant_2879,46 - 60,Engineer,300000,500000,4,TRUE
TNT02880,Tenant_2880,18 - 25,Freelancer,200000,300000,4,FALSE
TNT02881,Tenant_2881,46 - 60,Banker,100000,150000,0,TRUE
TNT02882,Tenant_2882,26 - 35,Banker,100000,150000,4,TRUE
TNT02883,Tenant_2883,18 - 25,Civil Servant,300000,500000,4,FALSE
TNT02884,Tenant_2884,26 - 35,Trader,200000,300000,3,FALSE
TNT02885,Tenant_2885,26 - 35,Student,300000,500000,1,FALSE
TNT02886,Tenant_2886,18 - 25,Freelancer,200000,300000,4,FALSE
TNT02887,Tenant_2887,26 - 35,Student,150000,200000,3,FALSE
TNT02888,Tenant_2888,46 - 60,Trader,100000,150000,3,FALSE
TNT02889,Tenant_2889,26 - 35,Civil Servant,200000,300000,5,TRUE
TNT02890,Tenant_2890,18 - 25,Civil Servant,300000,500000,4,TRUE
TNT02891,Tenant_2891,26 - 35,Freelancer,200000,300000,2,TRUE
TNT02892,Tenant_2892,46 - 60,Banker,200000,300000,4,TRUE
TNT02893,Tenant_2893,26 - 35,Civil Servant,150000,200000,4,TRUE
TNT02894,Tenant_2894,46 - 60,Banker,300000,500000,1,FALSE
TNT02895,Tenant_2895,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT02896,Tenant_2896,36 - 45,Student,200000,300000,5,FALSE
TNT02897,Tenant_2897,18 - 25,Freelancer,300000,500000,0,TRUE
TNT02898,Tenant_2898,18 - 25,Civil Servant,100000,150000,4,FALSE
TNT02899,Tenant_2899,18 - 25,Trader,200000,300000,4,FALSE
TNT02900,Tenant_2900,18 - 25,Engineer,200000,300000,1,FALSE
TNT02901,Tenant_2901,18 - 25,Civil Servant,300000,500000,0,FALSE
TNT02902,Tenant_2902,46 - 60,Civil Servant,100000,150000,3,FALSE
TNT02903,Tenant_2903,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT02904,Tenant_2904,36 - 45,Civil Servant,150000,200000,0,FALSE
TNT02905,Tenant_2905,26 - 35,Engineer,150000,200000,5,FALSE
TNT02906,Tenant_2906,36 - 45,Engineer,300000,500000,4,TRUE
TNT02907,Tenant_2907,18 - 25,Civil Servant,100000,150000,3,TRUE
TNT02908,Tenant_2908,46 - 60,Trader,200000,300000,1,FALSE
TNT02909,Tenant_2909,46 - 60,Engineer,300000,500000,4,FALSE
TNT02910,Tenant_2910,46 - 60,Student,150000,200000,1,TRUE
TNT02911,Tenant_2911,36 - 45,Banker,300000,500000,2,FALSE
TNT02912,Tenant_2912,26 - 35,Engineer,100000,150000,1,FALSE
TNT02913,Tenant_2913,18 - 25,Banker,300000,500000,0,FALSE
TNT02914,Tenant_2914,46 - 60,Civil Servant,150000,200000,0,FALSE
TNT02915,Tenant_2915,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT02916,Tenant_2916,18 - 25,Student,200000,300000,2,FALSE
TNT02917,Tenant_2917,26 - 35,Freelancer,150000,200000,2,FALSE
TNT02918,Tenant_2918,36 - 45,Civil Servant,150000,200000,0,TRUE
TNT02919,Tenant_2919,26 - 35,Freelancer,150000,200000,4,FALSE
TNT02920,Tenant_2920,18 - 25,Trader,300000,500000,0,FALSE
TNT02921,Tenant_2921,18 - 25,Banker,150000,200000,5,TRUE
TNT02922,Tenant_2922,46 - 60,Trader,300000,500000,1,TRUE
TNT02923,Tenant_2923,36 - 45,Engineer,300000,500000,2,FALSE
TNT02924,Tenant_2924,26 - 35,Trader,100000,150000,3,FALSE
TNT02925,Tenant_2925,36 - 45,Civil Servant,100000,150000,0,TRUE
TNT02926,Tenant_2926,18 - 25,Student,150000,200000,3,TRUE
TNT02927,Tenant_2927,46 - 60,Trader,300000,500000,4,FALSE
TNT02928,Tenant_2928,46 - 60,Civil Servant,200000,300000,0,FALSE
TNT02929,Tenant_2929,26 - 35,Engineer,300000,500000,4,TRUE
TNT02930,Tenant_2930,26 - 35,Engineer,100000,150000,4,FALSE
TNT02931,Tenant_2931,36 - 45,Student,100000,150000,0,TRUE
TNT02932,Tenant_2932,18 - 25,Banker,300000,500000,0,TRUE
TNT02933,Tenant_2933,26 - 35,Freelancer,300000,500000,4,FALSE
TNT02934,Tenant_2934,36 - 45,Student,300000,500000,5,TRUE
TNT02935,Tenant_2935,46 - 60,Freelancer,200000,300000,5,TRUE
TNT02936,Tenant_2936,18 - 25,Student,300000,500000,2,FALSE
TNT02937,Tenant_2937,46 - 60,Student,150000,200000,0,FALSE
TNT02938,Tenant_2938,18 - 25,Trader,150000,200000,5,FALSE
TNT02939,Tenant_2939,18 - 25,Trader,100000,150000,4,FALSE
TNT02940,Tenant_2940,36 - 45,Trader,200000,300000,1,FALSE
TNT02941,Tenant_2941,46 - 60,Student,200000,300000,3,TRUE
TNT02942,Tenant_2942,18 - 25,Trader,100000,150000,1,FALSE
TNT02943,Tenant_2943,46 - 60,Civil Servant,150000,200000,0,TRUE
TNT02944,Tenant_2944,36 - 45,Student,150000,200000,0,FALSE
TNT02945,Tenant_2945,18 - 25,Trader,200000,300000,0,FALSE
TNT02946,Tenant_2946,36 - 45,Freelancer,300000,500000,0,FALSE
TNT02947,Tenant_2947,36 - 45,Banker,300000,500000,5,FALSE
TNT02948,Tenant_2948,26 - 35,Trader,200000,300000,1,FALSE
TNT02949,Tenant_2949,46 - 60,Engineer,200000,300000,2,TRUE
TNT02950,Tenant_2950,36 - 45,Civil Servant,200000,300000,5,FALSE
TNT02951,Tenant_2951,26 - 35,Banker,200000,300000,5,TRUE
TNT02952,Tenant_2952,46 - 60,Engineer,200000,300000,4,FALSE
TNT02953,Tenant_2953,18 - 25,Banker,200000,300000,4,TRUE
TNT02954,Tenant_2954,18 - 25,Trader,200000,300000,4,FALSE
TNT02955,Tenant_2955,36 - 45,Freelancer,200000,300000,3,FALSE
TNT02956,Tenant_2956,18 - 25,Trader,300000,500000,0,FALSE
TNT02957,Tenant_2957,46 - 60,Civil Servant,100000,150000,5,FALSE
TNT02958,Tenant_2958,18 - 25,Student,150000,200000,1,FALSE
TNT02959,Tenant_2959,36 - 45,Engineer,100000,150000,1,FALSE
TNT02960,Tenant_2960,46 - 60,Banker,100000,150000,1,FALSE
TNT02961,Tenant_2961,18 - 25,Freelancer,200000,300000,2,TRUE
TNT02962,Tenant_2962,18 - 25,Engineer,200000,300000,0,FALSE
TNT02963,Tenant_2963,46 - 60,Freelancer,200000,300000,4,FALSE
TNT02964,Tenant_2964,46 - 60,Engineer,100000,150000,4,TRUE
TNT02965,Tenant_2965,18 - 25,Trader,300000,500000,0,FALSE
TNT02966,Tenant_2966,26 - 35,Civil Servant,200000,300000,5,TRUE
TNT02967,Tenant_2967,18 - 25,Student,200000,300000,4,FALSE
TNT02968,Tenant_2968,46 - 60,Engineer,150000,200000,5,TRUE
TNT02969,Tenant_2969,46 - 60,Freelancer,300000,500000,4,FALSE
TNT02970,Tenant_2970,36 - 45,Trader,200000,300000,0,FALSE
TNT02971,Tenant_2971,36 - 45,Banker,300000,500000,1,TRUE
TNT02972,Tenant_2972,18 - 25,Banker,150000,200000,5,FALSE
TNT02973,Tenant_2973,36 - 45,Civil Servant,100000,150000,3,FALSE
TNT02974,Tenant_2974,46 - 60,Trader,150000,200000,5,FALSE
TNT02975,Tenant_2975,36 - 45,Civil Servant,300000,500000,5,TRUE
TNT02976,Tenant_2976,36 - 45,Banker,200000,300000,5,TRUE
TNT02977,Tenant_2977,36 - 45,Freelancer,200000,300000,0,TRUE
TNT02978,Tenant_2978,46 - 60,Civil Servant,150000,200000,4,TRUE
TNT02979,Tenant_2979,18 - 25,Student,150000,200000,4,FALSE
TNT02980,Tenant_2980,46 - 60,Civil Servant,300000,500000,3,FALSE
TNT02981,Tenant_2981,36 - 45,Trader,300000,500000,3,FALSE
TNT02982,Tenant_2982,26 - 35,Student,300000,500000,5,TRUE
TNT02983,Tenant_2983,26 - 35,Student,200000,300000,3,FALSE
TNT02984,Tenant_2984,46 - 60,Trader,150000,200000,0,TRUE
TNT02985,Tenant_2985,26 - 35,Engineer,300000,500000,1,TRUE
TNT02986,Tenant_2986,46 - 60,Freelancer,150000,200000,3,FALSE
TNT02987,Tenant_2987,18 - 25,Trader,200000,300000,5,TRUE
TNT02988,Tenant_2988,46 - 60,Freelancer,100000,150000,2,FALSE
TNT02989,Tenant_2989,46 - 60,Student,300000,500000,5,TRUE
TNT02990,Tenant_2990,46 - 60,Student,100000,150000,1,FALSE
TNT02991,Tenant_2991,36 - 45,Engineer,200000,300000,3,FALSE
TNT02992,Tenant_2992,18 - 25,Student,150000,200000,4,FALSE
TNT02993,Tenant_2993,46 - 60,Trader,100000,150000,0,TRUE
TNT02994,Tenant_2994,36 - 45,Freelancer,150000,200000,4,TRUE
TNT02995,Tenant_2995,36 - 45,Engineer,300000,500000,4,FALSE
TNT02996,Tenant_2996,36 - 45,Civil Servant,300000,500000,0,FALSE
TNT02997,Tenant_2997,36 - 45,Trader,200000,300000,1,FALSE
TNT02998,Tenant_2998,36 - 45,Freelancer,300000,500000,4,FALSE
TNT02999,Tenant_2999,18 - 25,Freelancer,150000,200000,1,TRUE
TNT03000,Tenant_3000,18 - 25,Banker,300000,500000,0,TRUE
TNT03001,Tenant_3001,26 - 35,Banker,100000,150000,3,TRUE
TNT03002,Tenant_3002,18 - 25,Trader,150000,200000,4,FALSE
TNT03003,Tenant_3003,26 - 35,Engineer,300000,500000,4,FALSE
TNT03004,Tenant_3004,26 - 35,Freelancer,100000,150000,0,FALSE
TNT03005,Tenant_3005,36 - 45,Freelancer,150000,200000,0,FALSE
TNT03006,Tenant_3006,18 - 25,Trader,100000,150000,3,FALSE
TNT03007,Tenant_3007,18 - 25,Engineer,150000,200000,0,FALSE
TNT03008,Tenant_3008,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT03009,Tenant_3009,46 - 60,Student,100000,150000,2,TRUE
TNT03010,Tenant_3010,36 - 45,Civil Servant,300000,500000,5,FALSE
TNT03011,Tenant_3011,26 - 35,Engineer,200000,300000,5,FALSE
TNT03012,Tenant_3012,18 - 25,Student,300000,500000,0,FALSE
TNT03013,Tenant_3013,18 - 25,Freelancer,150000,200000,3,FALSE
TNT03014,Tenant_3014,26 - 35,Banker,100000,150000,2,TRUE
TNT03015,Tenant_3015,26 - 35,Banker,150000,200000,4,TRUE
TNT03016,Tenant_3016,26 - 35,Trader,300000,500000,3,FALSE
TNT03017,Tenant_3017,36 - 45,Civil Servant,150000,200000,0,FALSE
TNT03018,Tenant_3018,46 - 60,Engineer,300000,500000,2,FALSE
TNT03019,Tenant_3019,26 - 35,Engineer,300000,500000,3,TRUE
TNT03020,Tenant_3020,26 - 35,Student,200000,300000,5,TRUE
TNT03021,Tenant_3021,36 - 45,Trader,300000,500000,4,FALSE
TNT03022,Tenant_3022,26 - 35,Engineer,100000,150000,0,TRUE
TNT03023,Tenant_3023,26 - 35,Trader,300000,500000,1,TRUE
TNT03024,Tenant_3024,18 - 25,Student,300000,500000,2,FALSE
TNT03025,Tenant_3025,26 - 35,Civil Servant,100000,150000,4,TRUE
TNT03026,Tenant_3026,46 - 60,Freelancer,300000,500000,3,TRUE
TNT03027,Tenant_3027,46 - 60,Trader,150000,200000,2,TRUE
TNT03028,Tenant_3028,26 - 35,Banker,200000,300000,5,FALSE
TNT03029,Tenant_3029,36 - 45,Freelancer,100000,150000,2,TRUE
TNT03030,Tenant_3030,26 - 35,Engineer,100000,150000,0,FALSE
TNT03031,Tenant_3031,18 - 25,Civil Servant,150000,200000,4,FALSE
TNT03032,Tenant_3032,46 - 60,Student,100000,150000,2,FALSE
TNT03033,Tenant_3033,18 - 25,Student,150000,200000,2,FALSE
TNT03034,Tenant_3034,36 - 45,Banker,100000,150000,4,FALSE
TNT03035,Tenant_3035,18 - 25,Trader,300000,500000,3,FALSE
TNT03036,Tenant_3036,36 - 45,Banker,100000,150000,0,TRUE
TNT03037,Tenant_3037,46 - 60,Trader,200000,300000,2,FALSE
TNT03038,Tenant_3038,18 - 25,Banker,100000,150000,5,FALSE
TNT03039,Tenant_3039,18 - 25,Banker,100000,150000,4,FALSE
TNT03040,Tenant_3040,26 - 35,Student,200000,300000,1,FALSE
TNT03041,Tenant_3041,36 - 45,Trader,100000,150000,5,TRUE
TNT03042,Tenant_3042,26 - 35,Banker,150000,200000,5,FALSE
TNT03043,Tenant_3043,36 - 45,Civil Servant,150000,200000,3,FALSE
TNT03044,Tenant_3044,26 - 35,Civil Servant,200000,300000,0,TRUE
TNT03045,Tenant_3045,46 - 60,Engineer,300000,500000,1,FALSE
TNT03046,Tenant_3046,18 - 25,Civil Servant,100000,150000,3,FALSE
TNT03047,Tenant_3047,26 - 35,Civil Servant,200000,300000,2,TRUE
TNT03048,Tenant_3048,18 - 25,Civil Servant,200000,300000,0,FALSE
TNT03049,Tenant_3049,36 - 45,Student,100000,150000,3,FALSE
TNT03050,Tenant_3050,36 - 45,Student,300000,500000,3,FALSE
TNT03051,Tenant_3051,46 - 60,Student,100000,150000,5,FALSE
TNT03052,Tenant_3052,46 - 60,Student,100000,150000,3,FALSE
TNT03053,Tenant_3053,18 - 25,Banker,200000,300000,3,FALSE
TNT03054,Tenant_3054,26 - 35,Civil Servant,300000,500000,1,TRUE
TNT03055,Tenant_3055,46 - 60,Banker,200000,300000,0,FALSE
TNT03056,Tenant_3056,18 - 25,Civil Servant,300000,500000,2,FALSE
TNT03057,Tenant_3057,26 - 35,Student,300000,500000,0,TRUE
TNT03058,Tenant_3058,46 - 60,Banker,200000,300000,5,FALSE
TNT03059,Tenant_3059,18 - 25,Banker,300000,500000,1,FALSE
TNT03060,Tenant_3060,18 - 25,Trader,100000,150000,0,TRUE
TNT03061,Tenant_3061,46 - 60,Engineer,200000,300000,1,FALSE
TNT03062,Tenant_3062,46 - 60,Trader,200000,300000,1,FALSE
TNT03063,Tenant_3063,46 - 60,Freelancer,100000,150000,1,FALSE
TNT03064,Tenant_3064,36 - 45,Trader,300000,500000,1,FALSE
TNT03065,Tenant_3065,26 - 35,Engineer,300000,500000,3,FALSE
TNT03066,Tenant_3066,46 - 60,Engineer,300000,500000,0,FALSE
TNT03067,Tenant_3067,26 - 35,Trader,100000,150000,4,TRUE
TNT03068,Tenant_3068,18 - 25,Civil Servant,200000,300000,1,FALSE
TNT03069,Tenant_3069,26 - 35,Trader,150000,200000,1,FALSE
TNT03070,Tenant_3070,46 - 60,Civil Servant,200000,300000,0,TRUE
TNT03071,Tenant_3071,18 - 25,Freelancer,150000,200000,3,FALSE
TNT03072,Tenant_3072,46 - 60,Civil Servant,200000,300000,2,FALSE
TNT03073,Tenant_3073,46 - 60,Student,150000,200000,1,FALSE
TNT03074,Tenant_3074,18 - 25,Engineer,100000,150000,3,TRUE
TNT03075,Tenant_3075,26 - 35,Student,300000,500000,5,FALSE
TNT03076,Tenant_3076,26 - 35,Civil Servant,100000,150000,3,FALSE
TNT03077,Tenant_3077,18 - 25,Freelancer,300000,500000,4,TRUE
TNT03078,Tenant_3078,46 - 60,Banker,200000,300000,1,FALSE
TNT03079,Tenant_3079,26 - 35,Banker,100000,150000,3,TRUE
TNT03080,Tenant_3080,26 - 35,Civil Servant,200000,300000,4,TRUE
TNT03081,Tenant_3081,46 - 60,Student,300000,500000,3,TRUE
TNT03082,Tenant_3082,26 - 35,Trader,200000,300000,5,FALSE
TNT03083,Tenant_3083,26 - 35,Engineer,100000,150000,5,FALSE
TNT03084,Tenant_3084,36 - 45,Student,150000,200000,4,TRUE
TNT03085,Tenant_3085,36 - 45,Trader,300000,500000,5,FALSE
TNT03086,Tenant_3086,18 - 25,Freelancer,200000,300000,4,FALSE
TNT03087,Tenant_3087,18 - 25,Trader,150000,200000,5,FALSE
TNT03088,Tenant_3088,46 - 60,Freelancer,150000,200000,4,FALSE
TNT03089,Tenant_3089,36 - 45,Student,100000,150000,3,FALSE
TNT03090,Tenant_3090,18 - 25,Banker,200000,300000,2,FALSE
TNT03091,Tenant_3091,36 - 45,Civil Servant,100000,150000,0,FALSE
TNT03092,Tenant_3092,18 - 25,Engineer,200000,300000,4,TRUE
TNT03093,Tenant_3093,26 - 35,Student,150000,200000,5,FALSE
TNT03094,Tenant_3094,26 - 35,Banker,200000,300000,1,FALSE
TNT03095,Tenant_3095,46 - 60,Freelancer,300000,500000,0,FALSE
TNT03096,Tenant_3096,36 - 45,Engineer,150000,200000,2,FALSE
TNT03097,Tenant_3097,36 - 45,Trader,300000,500000,0,FALSE
TNT03098,Tenant_3098,36 - 45,Student,100000,150000,0,FALSE
TNT03099,Tenant_3099,36 - 45,Trader,300000,500000,2,TRUE
TNT03100,Tenant_3100,26 - 35,Engineer,100000,150000,1,FALSE
TNT03101,Tenant_3101,26 - 35,Student,100000,150000,4,FALSE
TNT03102,Tenant_3102,36 - 45,Student,300000,500000,3,FALSE
TNT03103,Tenant_3103,46 - 60,Civil Servant,200000,300000,1,FALSE
TNT03104,Tenant_3104,36 - 45,Trader,300000,500000,5,FALSE
TNT03105,Tenant_3105,18 - 25,Trader,200000,300000,1,FALSE
TNT03106,Tenant_3106,26 - 35,Banker,100000,150000,4,FALSE
TNT03107,Tenant_3107,26 - 35,Civil Servant,300000,500000,1,TRUE
TNT03108,Tenant_3108,36 - 45,Trader,300000,500000,5,FALSE
TNT03109,Tenant_3109,18 - 25,Freelancer,200000,300000,1,FALSE
TNT03110,Tenant_3110,46 - 60,Banker,300000,500000,5,FALSE
TNT03111,Tenant_3111,26 - 35,Trader,300000,500000,0,FALSE
TNT03112,Tenant_3112,18 - 25,Student,200000,300000,0,FALSE
TNT03113,Tenant_3113,18 - 25,Trader,200000,300000,2,FALSE
TNT03114,Tenant_3114,26 - 35,Civil Servant,150000,200000,5,FALSE
TNT03115,Tenant_3115,26 - 35,Engineer,200000,300000,2,FALSE
TNT03116,Tenant_3116,18 - 25,Banker,100000,150000,2,FALSE
TNT03117,Tenant_3117,46 - 60,Student,100000,150000,3,FALSE
TNT03118,Tenant_3118,18 - 25,Trader,200000,300000,4,FALSE
TNT03119,Tenant_3119,26 - 35,Engineer,150000,200000,3,FALSE
TNT03120,Tenant_3120,36 - 45,Banker,150000,200000,3,TRUE
TNT03121,Tenant_3121,46 - 60,Banker,300000,500000,2,TRUE
TNT03122,Tenant_3122,18 - 25,Banker,150000,200000,4,FALSE
TNT03123,Tenant_3123,26 - 35,Student,100000,150000,3,TRUE
TNT03124,Tenant_3124,18 - 25,Trader,100000,150000,0,FALSE
TNT03125,Tenant_3125,46 - 60,Student,200000,300000,3,FALSE
TNT03126,Tenant_3126,46 - 60,Freelancer,200000,300000,0,TRUE
TNT03127,Tenant_3127,46 - 60,Trader,300000,500000,3,TRUE
TNT03128,Tenant_3128,46 - 60,Freelancer,200000,300000,5,FALSE
TNT03129,Tenant_3129,46 - 60,Trader,150000,200000,5,FALSE
TNT03130,Tenant_3130,26 - 35,Banker,300000,500000,4,FALSE
TNT03131,Tenant_3131,18 - 25,Student,200000,300000,5,FALSE
TNT03132,Tenant_3132,18 - 25,Freelancer,200000,300000,0,TRUE
TNT03133,Tenant_3133,36 - 45,Banker,200000,300000,5,FALSE
TNT03134,Tenant_3134,46 - 60,Banker,200000,300000,0,FALSE
TNT03135,Tenant_3135,18 - 25,Civil Servant,200000,300000,2,FALSE
TNT03136,Tenant_3136,46 - 60,Freelancer,100000,150000,0,TRUE
TNT03137,Tenant_3137,18 - 25,Trader,300000,500000,5,FALSE
TNT03138,Tenant_3138,18 - 25,Freelancer,100000,150000,3,FALSE
TNT03139,Tenant_3139,26 - 35,Student,300000,500000,3,TRUE
TNT03140,Tenant_3140,26 - 35,Engineer,150000,200000,2,FALSE
TNT03141,Tenant_3141,26 - 35,Trader,150000,200000,1,TRUE
TNT03142,Tenant_3142,46 - 60,Banker,150000,200000,0,FALSE
TNT03143,Tenant_3143,46 - 60,Civil Servant,300000,500000,0,FALSE
TNT03144,Tenant_3144,26 - 35,Freelancer,100000,150000,0,FALSE
TNT03145,Tenant_3145,18 - 25,Civil Servant,100000,150000,3,TRUE
TNT03146,Tenant_3146,46 - 60,Civil Servant,200000,300000,4,FALSE
TNT03147,Tenant_3147,46 - 60,Engineer,300000,500000,4,FALSE
