Outcome_ID,Listing_ID,Tenant_ID,Offer_Accepted,Offer_Date,Final_Rent,Lease_Signed
RNT04404,LST02835,TNT01100,True,2025-03-30,278108,True
RNT04405,LST03947,TNT01321,False,2025-04-20,106413,True
RNT04406,LST07816,TNT00297,False,2025-04-23,279893,True
RNT04407,LST03355,TNT00758,True,2025-04-17,439381,True
RNT04408,LST02662,TNT00206,True,2025-04-04,237288,False
RNT04409,LST06619,TNT00399,True,2025-03-27,411763,True
RNT04410,LST05030,TNT04245,False,2025-04-17,446371,False
RNT04411,LST01752,TNT02288,True,2025-03-09,239432,True
RNT04412,LST07573,TNT04444,True,2025-04-30,466728,True
RNT04413,LST04045,TNT02746,False,2025-04-08,443049,True
RNT04414,LST02322,TNT01678,True,2025-03-01,368521,True
RNT04415,LST00136,TNT01995,True,2025-03-12,291455,True
RNT04416,LST05804,TNT03742,True,2025-03-21,234031,True
RNT04417,LST08663,TNT03700,True,2025-03-07,70537,False
RNT04418,LST03593,TNT01579,True,2025-03-22,440668,True
RNT04419,LST07395,TNT01263,True,2025-03-13,70321,True
RNT04420,LST04234,TNT02481,True,2025-04-02,360770,False
RNT04421,LST00598,TNT02045,True,2025-03-26,386004,True
RNT04422,LST01654,TNT03629,False,2025-04-25,457377,True
RNT04423,LST01234,TNT02257,True,2025-03-17,210795,True
RNT04424,LST09011,TNT00497,True,2025-04-18,492749,False
RNT04425,LST03249,TNT01525,True,2025-03-11,113770,True
RNT04426,LST08747,TNT04360,True,2025-03-28,421132,True
RNT04427,LST00965,TNT02946,True,2025-03-29,73961,True
RNT04428,LST05834,TNT01468,True,2025-03-15,255815,True
RNT04429,LST07328,TNT02340,True,2025-04-19,206674,True
RNT04430,LST01404,TNT04741,True,2025-03-02,484105,True
RNT04431,LST00434,TNT02560,False,2025-03-11,246197,True
RNT04432,LST07970,TNT04699,True,2025-03-11,91120,False
RNT04433,LST04688,TNT00781,True,2025-03-03,122304,True
RNT04434,LST07200,TNT03259,True,2025-04-09,474747,True
RNT04435,LST05875,TNT01002,False,2025-04-06,368147,True
RNT04436,LST00092,TNT03035,False,2025-03-20,475261,False
RNT04437,LST09967,TNT04242,True,2025-03-06,263893,True
RNT04438,LST08304,TNT02898,True,2025-03-31,144476,True
RNT04439,LST05193,TNT03987,True,2025-04-13,211992,True
RNT04440,LST03234,TNT01040,True,2025-04-21,288428,True
RNT04441,LST03897,TNT03606,False,2025-04-29,350332,True
RNT04442,LST03038,TNT04843,False,2025-04-30,484770,True
RNT04443,LST06854,TNT03585,True,2025-03-22,377209,True
RNT04444,LST00933,TNT00713,True,2025-03-14,93768,True
RNT04445,LST08876,TNT03031,True,2025-04-11,217088,False
RNT04446,LST06464,TNT03012,False,2025-04-24,70715,True
RNT04447,LST09074,TNT02078,True,2025-03-02,70128,False
RNT04448,LST04486,TNT02487,True,2025-03-19,388788,True
RNT04449,LST02424,TNT03150,True,2025-04-30,406493,True
RNT04450,LST02006,TNT03785,False,2025-04-13,235548,True
RNT04451,LST07197,TNT03733,True,2025-03-01,253971,True
RNT04452,LST05590,TNT02803,True,2025-03-24,320325,True
RNT04453,LST03080,TNT02666,True,2025-04-20,269130,True
RNT04454,LST07622,TNT02972,True,2025-03-13,177980,True
RNT04455,LST02531,TNT03692,True,2025-03-05,396550,True
RNT04456,LST07867,TNT02449,True,2025-04-08,392978,True
RNT04457,LST01650,TNT04214,True,2025-04-03,481385,True
RNT04458,LST08293,TNT01677,True,2025-03-18,175204,True
RNT04459,LST01404,TNT02527,True,2025-04-19,328426,True
RNT04460,LST05637,TNT01950,False,2025-03-05,141906,True
RNT04461,LST03492,TNT02020,True,2025-03-04,89596,False
RNT04462,LST01108,TNT00995,False,2025-04-12,294287,True
RNT04463,LST04258,TNT04186,True,2025-03-22,218416,True
RNT04464,LST04446,TNT00640,True,2025-03-02,177240,True
RNT04465,LST03767,TNT04854,True,2025-03-29,383831,True
RNT04466,LST09944,TNT02330,True,2025-03-21,463641,True
RNT04467,LST04631,TNT03837,True,2025-04-20,409991,True
RNT04468,LST09298,TNT03985,True,2025-03-21,103674,False
RNT04469,LST06513,TNT03071,False,2025-03-01,249638,True
RNT04470,LST07345,TNT03311,True,2025-04-03,303597,False
RNT04471,LST00364,TNT02605,True,2025-03-17,309852,True
RNT04472,LST08931,TNT00369,True,2025-04-02,344209,True
RNT04473,LST05269,TNT02006,True,2025-03-21,126727,True
RNT04474,LST04774,TNT04731,True,2025-03-11,341166,True
RNT04475,LST04323,TNT02762,False,2025-04-05,207641,True
RNT04476,LST01884,TNT04601,True,2025-03-19,140906,True
RNT04477,LST08403,TNT01084,True,2025-03-27,86827,False
RNT04478,LST03884,TNT03712,False,2025-04-29,413488,True
RNT04479,LST01525,TNT01464,False,2025-04-01,242697,True
RNT04480,LST06824,TNT00188,True,2025-03-29,258849,True
RNT04481,LST08678,TNT02166,True,2025-03-04,390117,True
RNT04482,LST02989,TNT02833,True,2025-03-15,447903,True
RNT04483,LST01518,TNT00885,True,2025-04-20,71380,True
RNT04484,LST03810,TNT03994,False,2025-04-01,173317,True
RNT04485,LST00140,TNT02986,True,2025-04-02,483319,True
RNT04486,LST05406,TNT02927,True,2025-03-17,189956,True
RNT04487,LST05620,TNT03496,True,2025-03-28,255199,True
RNT04488,LST07599,TNT03920,True,2025-03-29,459215,False
RNT04489,LST07417,TNT00573,True,2025-04-09,202171,True
RNT04490,LST01012,TNT03844,False,2025-04-01,369356,True
RNT04491,LST05281,TNT02710,True,2025-03-04,204186,True
RNT04492,LST05048,TNT04783,False,2025-04-16,71586,False
RNT04493,LST00050,TNT01994,True,2025-03-01,172916,True
RNT04494,LST03746,TNT02637,True,2025-04-05,437142,True
RNT04495,LST06949,TNT03112,True,2025-04-11,189595,False
RNT04496,LST06785,TNT04642,True,2025-04-16,414807,True
RNT04497,LST08964,TNT04231,False,2025-03-15,365431,True
RNT04498,LST00201,TNT02313,False,2025-03-02,323379,True
RNT04499,LST04105,TNT00327,True,2025-04-11,83413,True
RNT04500,LST06029,TNT04270,True,2025-03-29,439906,True
RNT04501,LST00633,TNT01103,True,2025-03-26,392786,True
RNT04502,LST02680,TNT04115,True,2025-03-18,101074,True
RNT04503,LST02916,TNT00291,True,2025-04-12,461751,True
RNT04504,LST08111,TNT03906,True,2025-03-19,465752,True
RNT04505,LST03589,TNT02891,True,2025-04-23,229969,True
RNT04506,LST04079,TNT01203,True,2025-03-03,123360,True
RNT04507,LST06851,TNT00015,False,2025-03-22,495975,True
RNT04508,LST09523,TNT02438,True,2025-04-29,69546,True
RNT04509,LST01006,TNT02337,False,2025-04-02,78137,True
RNT04510,LST03498,TNT01496,True,2025-03-15,446844,True
RNT04511,LST00896,TNT03632,True,2025-03-21,464686,True
RNT04512,LST08967,TNT03824,True,2025-03-21,412485,True
RNT04513,LST02369,TNT01332,False,2025-04-15,173875,True
RNT04514,LST01182,TNT04251,True,2025-04-27,86237,True
RNT04515,LST09479,TNT03948,True,2025-03-01,370277,True
RNT04516,LST01956,TNT02972,True,2025-03-06,149209,True
RNT04517,LST03152,TNT04609,False,2025-04-01,273987,False
RNT04518,LST02432,TNT02774,False,2025-04-27,69591,True
RNT04519,LST03207,TNT00372,True,2025-03-11,70637,True
RNT04520,LST03241,TNT01637,False,2025-03-29,210158,True
RNT04521,LST07863,TNT01006,True,2025-03-11,302714,True
RNT04522,LST04935,TNT04732,True,2025-03-30,388611,True
RNT04523,LST06990,TNT02142,True,2025-04-11,416699,False
RNT04524,LST00683,TNT02904,True,2025-04-08,303098,True
RNT04525,LST01695,TNT03962,True,2025-03-29,107408,True
RNT04526,LST07503,TNT00852,True,2025-03-16,482739,True
RNT04527,LST08053,TNT03467,False,2025-04-29,113738,True
RNT04528,LST09882,TNT04622,False,2025-04-16,325365,True
RNT04529,LST03802,TNT02457,True,2025-03-09,314954,True
RNT04530,LST08992,TNT01113,False,2025-04-05,122369,False
RNT04531,LST05512,TNT01685,True,2025-03-12,266860,True
RNT04532,LST05846,TNT02931,False,2025-04-06,198404,True
RNT04533,LST00839,TNT02999,True,2025-03-02,306330,False
RNT04534,LST08214,TNT03230,False,2025-03-08,367133,True
RNT04535,LST07842,TNT00053,True,2025-04-24,170652,True
RNT04536,LST02525,TNT02217,True,2025-04-14,158350,True
RNT04537,LST01313,TNT01993,True,2025-04-05,463874,True
RNT04538,LST00477,TNT01119,True,2025-04-28,459975,True
RNT04539,LST00486,TNT01326,True,2025-03-16,472064,True
RNT04540,LST06566,TNT03918,True,2025-03-09,331744,False
RNT04541,LST07624,TNT04946,True,2025-03-01,108830,True
RNT04542,LST03471,TNT02338,True,2025-03-24,306151,True
RNT04543,LST08425,TNT01950,True,2025-03-07,65167,True
RNT04544,LST04788,TNT03938,True,2025-03-06,462251,True
RNT04545,LST08832,TNT02500,True,2025-04-18,184482,False
RNT04546,LST06068,TNT04630,True,2025-03-11,85458,True
RNT04547,LST05683,TNT00004,True,2025-03-05,80909,True
RNT04548,LST01651,TNT03236,True,2025-04-22,229303,True
RNT04549,LST09420,TNT04607,True,2025-03-13,276997,True
RNT04550,LST04503,TNT01356,True,2025-03-17,381679,True
RNT04551,LST09851,TNT01722,True,2025-03-02,164754,True
RNT04552,LST07590,TNT04855,True,2025-03-28,352804,False
RNT04553,LST02019,TNT04563,True,2025-04-27,68807,True
RNT04554,LST05872,TNT04925,True,2025-03-13,390189,True
RNT04555,LST08118,TNT04689,True,2025-04-24,99533,True
RNT04556,LST03852,TNT02350,True,2025-03-25,158926,True
RNT04557,LST07223,TNT03885,False,2025-04-04,106743,True
RNT04558,LST01475,TNT02526,True,2025-03-02,139252,True
RNT04559,LST00069,TNT04748,True,2025-03-05,428505,False
RNT04560,LST05575,TNT02021,True,2025-04-26,129024,True
RNT04561,LST04760,TNT02496,True,2025-04-09,151278,True
RNT04562,LST03651,TNT00932,False,2025-04-08,369462,True
RNT04563,LST09290,TNT03930,True,2025-03-03,451068,True
RNT04564,LST05008,TNT03813,False,2025-03-24,223778,True
RNT04565,LST08591,TNT03389,True,2025-03-02,449791,True
RNT04566,LST04291,TNT01139,False,2025-03-12,149110,True
RNT04567,LST04182,TNT02259,True,2025-03-20,117162,True
RNT04568,LST01235,TNT04770,False,2025-03-03,438417,True
RNT04569,LST07007,TNT02452,True,2025-03-26,213087,True
RNT04570,LST03736,TNT00024,True,2025-03-21,258058,False
RNT04571,LST03021,TNT01155,False,2025-03-05,189013,False
RNT04572,LST04309,TNT04564,True,2025-03-05,133850,False
RNT04573,LST01262,TNT00954,True,2025-04-13,251815,False
RNT04574,LST02047,TNT03824,True,2025-03-31,145436,True
RNT04575,LST04419,TNT02327,True,2025-04-10,55909,True
RNT04576,LST06394,TNT02676,False,2025-04-15,472723,True
RNT04577,LST05960,TNT04460,True,2025-04-23,186589,True
RNT04578,LST01282,TNT01824,False,2025-03-18,449413,False
RNT04579,LST05462,TNT01581,True,2025-04-24,469818,True
RNT04580,LST06497,TNT04118,True,2025-04-30,413463,False
RNT04581,LST06292,TNT02891,True,2025-03-31,499054,True
RNT04582,LST00554,TNT01486,True,2025-04-21,61021,True
RNT04583,LST03247,TNT03944,True,2025-03-05,389838,False
RNT04584,LST06179,TNT01929,True,2025-04-16,115390,True
RNT04585,LST08763,TNT01716,False,2025-03-06,125006,True
RNT04586,LST02427,TNT01265,True,2025-03-30,399449,True
RNT04587,LST05573,TNT02300,False,2025-03-04,458202,True
RNT04588,LST08101,TNT03166,True,2025-04-12,421520,True
RNT04589,LST00259,TNT01382,True,2025-03-26,62293,True
RNT04590,LST01514,TNT04408,True,2025-03-18,267135,True
RNT04591,LST08094,TNT03566,True,2025-04-04,154606,True
RNT04592,LST08280,TNT00271,False,2025-03-23,238689,True
RNT04593,LST08035,TNT03695,True,2025-04-30,446469,True
RNT04594,LST07513,TNT02101,False,2025-04-21,418749,True
RNT04595,LST00228,TNT04970,True,2025-04-24,58926,True
RNT04596,LST05934,TNT01150,True,2025-03-29,109300,True
RNT04597,LST06004,TNT00412,False,2025-04-06,244092,True
RNT04598,LST02170,TNT03473,True,2025-03-28,65197,True
RNT04599,LST04994,TNT03359,True,2025-04-28,237539,True
RNT04600,LST08297,TNT03000,True,2025-04-02,421846,True
RNT04601,LST04884,TNT00802,True,2025-04-05,206247,False
RNT04602,LST08386,TNT04841,True,2025-03-26,281408,False
RNT04603,LST00911,TNT01407,True,2025-04-30,305150,True
RNT04604,LST03941,TNT03997,True,2025-03-13,84077,False
RNT04605,LST02510,TNT03281,True,2025-04-10,328244,True
RNT04606,LST05987,TNT02617,True,2025-04-12,445901,True
RNT04607,LST09144,TNT04764,False,2025-03-06,433986,True
RNT04608,LST01916,TNT04460,True,2025-03-11,450019,True
RNT04609,LST06698,TNT04963,True,2025-04-27,221820,True
RNT04610,LST07248,TNT03765,True,2025-04-20,226841,True
RNT04611,LST04088,TNT00222,True,2025-04-20,369210,True
RNT04612,LST00012,TNT03462,False,2025-03-17,54616,False
RNT04613,LST01235,TNT01459,False,2025-04-23,285772,True
RNT04614,LST00152,TNT03399,False,2025-03-04,192632,False
RNT04615,LST04971,TNT00066,False,2025-03-29,467680,True
RNT04616,LST04588,TNT02069,False,2025-04-17,334349,True
RNT04617,LST06618,TNT00211,False,2025-04-12,92849,True
RNT04618,LST00034,TNT03250,False,2025-04-08,484998,True
RNT04619,LST07487,TNT01105,False,2025-03-02,71072,True
RNT04620,LST06629,TNT00221,True,2025-03-20,109987,True
RNT04621,LST06313,TNT04233,True,2025-04-10,428932,True
RNT04622,LST07608,TNT04348,True,2025-03-20,380511,True
RNT04623,LST04929,TNT03034,True,2025-04-04,318410,True
RNT04624,LST01049,TNT00749,False,2025-04-13,250932,True
RNT04625,LST04185,TNT02688,True,2025-03-06,442096,True
RNT04626,LST02562,TNT04925,True,2025-04-30,106562,True
RNT04627,LST04331,TNT04490,True,2025-03-16,314538,True
RNT04628,LST01187,TNT01986,True,2025-04-04,385374,True
RNT04629,LST00854,TNT01815,True,2025-04-12,181121,True
RNT04630,LST05177,TNT00970,True,2025-04-03,244449,True
RNT04631,LST02036,TNT01696,True,2025-03-08,107478,True
RNT04632,LST07581,TNT02234,True,2025-04-06,219263,True
RNT04633,LST02381,TNT04824,True,2025-03-04,148118,True
RNT04634,LST05125,TNT00094,True,2025-04-28,422929,True
RNT04635,LST03445,TNT00332,True,2025-03-08,269576,True
RNT04636,LST04188,TNT01961,False,2025-03-07,182212,True
RNT04637,LST04622,TNT04811,True,2025-04-18,52688,False
RNT04638,LST08006,TNT03147,True,2025-04-30,86939,True
RNT04639,LST00789,TNT02096,True,2025-04-24,188405,False
RNT04640,LST05070,TNT02756,True,2025-03-18,264014,True
RNT04641,LST07451,TNT04330,True,2025-04-22,58325,True
RNT04642,LST02628,TNT04764,True,2025-04-28,289684,True
RNT04643,LST04909,TNT01539,True,2025-03-22,432106,True
RNT04644,LST07496,TNT04137,False,2025-04-14,392445,True
RNT04645,LST03626,TNT03685,True,2025-03-27,221435,True
RNT04646,LST08421,TNT02320,True,2025-04-01,322760,True
RNT04647,LST08192,TNT04310,False,2025-04-20,430321,True
RNT04648,LST00085,TNT02761,True,2025-04-14,344391,True
RNT04649,LST00057,TNT02145,False,2025-03-26,370867,True
RNT04650,LST06706,TNT02720,True,2025-03-30,391049,True
RNT04651,LST03567,TNT00731,True,2025-03-29,388065,True
RNT04652,LST04531,TNT04588,False,2025-03-27,365949,True
RNT04653,LST07931,TNT04500,True,2025-04-27,62783,True
RNT04654,LST03256,TNT02718,False,2025-03-05,122504,True
RNT04655,LST07496,TNT02219,False,2025-04-07,173672,True
RNT04656,LST04614,TNT03826,True,2025-04-25,346690,True
RNT04657,LST01513,TNT01591,True,2025-03-22,287304,True
RNT04658,LST00317,TNT02295,True,2025-03-09,406344,True
RNT04659,LST09205,TNT02730,True,2025-03-18,181799,True
RNT04660,LST07677,TNT01797,False,2025-04-06,322251,True
RNT04661,LST08636,TNT02633,True,2025-03-26,474788,True
RNT04662,LST00039,TNT02986,False,2025-04-17,395338,True
RNT04663,LST06531,TNT02655,False,2025-03-02,464606,True
RNT04664,LST04191,TNT04321,True,2025-03-07,341916,True
RNT04665,LST04425,TNT02706,True,2025-03-31,363659,True
RNT04666,LST01606,TNT01437,True,2025-03-03,478555,True
RNT04667,LST07807,TNT04007,True,2025-04-06,137682,True
RNT04668,LST09403,TNT00106,True,2025-03-10,245079,False
RNT04669,LST03961,TNT00990,True,2025-04-20,173470,True
RNT04670,LST00893,TNT00845,False,2025-03-07,145948,True
RNT04671,LST05726,TNT00090,True,2025-03-29,243139,True
RNT04672,LST01646,TNT00731,True,2025-03-28,174174,True
RNT04673,LST00154,TNT00036,True,2025-03-20,420683,False
RNT04674,LST07572,TNT01646,False,2025-03-22,271047,True
RNT04675,LST00024,TNT03550,True,2025-03-05,444083,True
RNT04676,LST02098,TNT00213,True,2025-04-29,443106,False
RNT04677,LST07715,TNT02761,True,2025-04-27,265055,True
RNT04678,LST07731,TNT00097,True,2025-03-31,439561,True
RNT04679,LST07491,TNT03654,True,2025-04-25,158972,False
RNT04680,LST09378,TNT03158,True,2025-04-30,392916,True
RNT04681,LST03208,TNT04316,True,2025-03-30,134208,True
RNT04682,LST04579,TNT02236,True,2025-04-18,218021,True
RNT04683,LST09042,TNT00269,True,2025-04-21,233978,True
RNT04684,LST05153,TNT01776,False,2025-03-03,122807,True
RNT04685,LST05156,TNT01145,False,2025-03-09,138748,True
RNT04686,LST06777,TNT04647,True,2025-04-26,194986,False
RNT04687,LST08085,TNT02575,True,2025-03-10,178134,True
RNT04688,LST07633,TNT01137,True,2025-04-12,232686,True
RNT04689,LST04864,TNT04845,True,2025-03-14,485449,True
RNT04690,LST02790,TNT01895,False,2025-04-05,410762,True
RNT04691,LST09391,TNT00240,False,2025-03-01,335695,True
RNT04692,LST02249,TNT01534,False,2025-03-17,97823,True
RNT04693,LST02955,TNT01967,True,2025-04-15,358017,True
RNT04694,LST08635,TNT01963,True,2025-03-23,268862,True
RNT04695,LST09950,TNT03520,False,2025-03-15,214391,True
RNT04696,LST02994,TNT02551,True,2025-03-20,53544,True
RNT04697,LST00115,TNT02711,True,2025-03-29,89004,True
RNT04698,LST01783,TNT02758,True,2025-04-02,277706,True
RNT04699,LST03990,TNT03293,False,2025-04-25,387374,True
RNT04700,LST09709,TNT00088,True,2025-03-11,381950,True
RNT04701,LST05758,TNT03956,False,2025-03-29,442920,False
RNT04702,LST02037,TNT04158,True,2025-03-30,260371,True
RNT04703,LST02903,TNT01123,True,2025-04-12,103737,False
RNT04704,LST06154,TNT04491,True,2025-03-09,498260,True
RNT04705,LST03314,TNT01405,True,2025-03-21,307185,True
RNT04706,LST02313,TNT04414,True,2025-04-25,244199,True
RNT04707,LST08830,TNT04771,False,2025-03-13,73041,True
RNT04708,LST06308,TNT03827,True,2025-04-16,89529,True
RNT04709,LST06905,TNT01220,False,2025-03-10,303354,True
RNT04710,LST03093,TNT00354,True,2025-03-04,228058,True
RNT04711,LST00532,TNT00470,True,2025-04-09,350561,True
RNT04712,LST02621,TNT00027,True,2025-04-28,268071,True
RNT04713,LST02946,TNT04615,False,2025-03-23,270293,True
RNT04714,LST00458,TNT00683,False,2025-04-10,159856,True
RNT04715,LST09601,TNT01669,True,2025-04-07,128700,True
RNT04716,LST01448,TNT01651,True,2025-04-11,292262,True
RNT04717,LST00947,TNT04574,True,2025-04-14,385827,True
RNT04718,LST01675,TNT00316,True,2025-03-12,75678,True
RNT04719,LST05435,TNT02813,True,2025-04-04,226140,True
RNT04720,LST04110,TNT00622,True,2025-03-18,92866,True
RNT04721,LST02519,TNT02576,True,2025-04-03,230012,False
RNT04722,LST06476,TNT03178,True,2025-04-06,359990,True
RNT04723,LST09369,TNT04537,True,2025-04-05,343920,False
RNT04724,LST07376,TNT01865,True,2025-03-31,368147,True
RNT04725,LST09606,TNT02403,False,2025-04-20,286120,True
RNT04726,LST06961,TNT04829,True,2025-03-16,494911,True
RNT04727,LST03054,TNT01174,True,2025-03-24,451984,True
RNT04728,LST09730,TNT02233,True,2025-04-15,269718,True
RNT04729,LST02455,TNT00730,False,2025-04-02,493495,True
RNT04730,LST08017,TNT03015,True,2025-04-01,300403,False
RNT04731,LST04066,TNT04432,True,2025-03-12,397328,True
RNT04732,LST09282,TNT03619,False,2025-03-30,283432,True
RNT04733,LST04836,TNT03807,False,2025-03-11,302942,False
RNT04734,LST01538,TNT04179,True,2025-04-09,202798,True
RNT04735,LST04070,TNT02782,True,2025-04-08,139276,True
RNT04736,LST03156,TNT01432,True,2025-04-26,282119,False
RNT04737,LST02881,TNT02813,False,2025-04-30,240811,True
RNT04738,LST03502,TNT00043,True,2025-03-13,174913,False
RNT04739,LST00013,TNT03498,True,2025-03-14,194608,True
RNT04740,LST03810,TNT03953,False,2025-04-10,476354,True
RNT04741,LST00217,TNT04911,True,2025-04-16,290127,True
RNT04742,LST06281,TNT01381,True,2025-03-22,71726,True
RNT04743,LST06032,TNT00638,False,2025-04-14,473737,True
RNT04744,LST06976,TNT02130,True,2025-03-31,474881,True
RNT04745,LST06196,TNT01271,True,2025-04-27,464355,True
RNT04746,LST00120,TNT00430,True,2025-04-13,171924,False
RNT04747,LST08152,TNT03194,True,2025-04-10,367878,True
RNT04748,LST08728,TNT00447,False,2025-03-02,96807,True
RNT04749,LST00700,TNT04612,True,2025-03-11,408202,True
RNT04750,LST05087,TNT02825,True,2025-04-14,387222,True
RNT04751,LST08599,TNT04852,True,2025-04-27,402704,True
RNT04752,LST05881,TNT03480,True,2025-03-17,163928,True
RNT04753,LST04012,TNT01586,False,2025-03-02,414045,True
RNT04754,LST05216,TNT03171,False,2025-04-27,460483,True
RNT04755,LST08893,TNT00842,True,2025-04-22,136412,True
RNT04756,LST04930,TNT04882,True,2025-04-09,187829,True
RNT04757,LST09563,TNT01041,True,2025-03-16,220542,True
RNT04758,LST08071,TNT04057,False,2025-04-06,127277,False
RNT04759,LST03081,TNT03854,True,2025-04-02,315669,True
RNT04760,LST09213,TNT00413,True,2025-03-26,260304,True
RNT04761,LST01499,TNT04645,True,2025-04-12,448271,True
RNT04762,LST01521,TNT00469,True,2025-03-28,245151,True
RNT04763,LST01130,TNT03886,True,2025-03-13,497000,True
RNT04764,LST02765,TNT03283,True,2025-04-15,192158,True
RNT04765,LST02861,TNT02917,True,2025-04-08,245638,True
RNT04766,LST01103,TNT00615,True,2025-04-21,446663,False
RNT04767,LST00984,TNT04822,True,2025-04-03,120302,False
RNT04768,LST03316,TNT02586,True,2025-03-20,232117,True
