Listing_ID,Landlord_ID,Property_Type,Bedrooms,Bathrooms,Location,Monthly_Rent,Service_Charge,Availability_Status,Date_Listed
LST05534,LLD0432,Flat,1,2,Surulere,213969,20000,Inactive,2025-01-19
LST05535,LLD0337,Single Room,2,2,Iyana Ipaja,485113,0,Inactive,2025-04-10
LST05536,LLD0479,Flat,2,2,Yaba,201174,30000,Available,2025-01-15
LST05537,LLD0180,Self-Contain,2,2,Yaba,263806,20000,Inactive,2025-04-19
LST05538,LLD0130,Self-Contain,3,1,Ajah,406218,,Rented,2025-03-09
LST05539,LLD0449,Single Room,3,1,Ajah,383529,0,Available,2025-04-21
LST05540,LLD0480,Self-Contain,1,1,Iyana Ipaja,143493,20000,Rented,2025-02-16
LST05541,LLD0297,Flat,1,2,Yaba,432438,10000,Rented,2025-01-10
LST05542,LLD0274,Single Room,1,2,Ajah,325951,20000,Inactive,2025-02-17
LST05543,LLD0272,Self-Contain,2,2,Ikeja,125765,,Available,2025-04-01
LST05544,LLD0491,Self-Contain,2,1,Surulere,301065,20000,Available,2025-05-01
LST05545,LLD0416,Single Room,2,1,Surulere,250096,20000,Rented,2025-03-26
LST05546,LLD0075,Self-Contain,1,2,Yaba,96062,10000,Available,2025-02-20
LST05547,LLD0176,Self-Contain,1,1,Surulere,337426,10000,Available,2025-03-17
LST05548,LLD0183,Single Room,1,1,Surulere,411150,10000,Available,2025-01-13
LST05549,LLD0318,Self-Contain,1,1,Ikeja,169529,0,Available,2025-02-13
LST05550,LLD0130,Self-Contain,3,2,Lekki,163729,10000,Inactive,2025-02-08
LST05551,LLD0362,Self-Contain,3,1,Iyana Ipaja,294816,0,Rented,2025-02-11
LST05552,LLD0048,Self-Contain,3,2,Ajah,326416,10000,Rented,2025-01-18
LST05553,LLD0054,Single Room,1,2,Lekki,103283,10000,Available,2025-01-21
LST05554,LLD0153,Flat,3,1,Ajah,103994,20000,Available,2025-04-04
LST05555,LLD0354,Flat,3,1,Lekki,400224,20000,Rented,2025-02-25
LST05556,LLD0199,Self-Contain,1,1,Surulere,499025,10000,Rented,2025-04-12
LST05557,LLD0307,Self-Contain,3,2,Ajah,129904,10000,Inactive,2025-03-23
LST05558,LLD0355,Flat,1,2,Iyana Ipaja,220332,30000,Available,2025-03-04
LST05559,LLD0372,Self-Contain,1,1,Yaba,448715,0,Rented,2025-03-25
LST05560,LLD0117,Flat,1,1,Ikeja,396619,,Inactive,2025-02-10
LST05561,LLD0262,Single Room,2,2,Lekki,472533,10000,Inactive,2025-01-23
LST05562,LLD0045,Single Room,1,2,Ikeja,61178,0,Available,2025-04-01
LST05563,LLD0301,Single Room,3,2,Ikeja,316083,10000,Inactive,2025-03-13
LST05564,LLD0355,Single Room,3,2,Ajah,431783,0,Inactive,2025-03-30
LST05565,LLD0399,Single Room,1,2,Yaba,168026,0,Inactive,2025-04-24
LST05566,LLD0407,Single Room,2,1,Ajah,165485,10000,Inactive,2025-04-29
LST05567,LLD0188,Flat,2,2,Ikeja,146137,20000,Inactive,2025-03-20
LST05568,LLD0309,Self-Contain,2,2,Surulere,131242,0,Available,2025-04-11
LST05569,LLD0317,Flat,3,1,Iyana Ipaja,250282,20000,Available,2025-02-15
LST05570,LLD0128,Single Room,2,2,Yaba,470503,30000,Available,2025-01-29
LST05571,LLD0048,Self-Contain,2,2,Yaba,419082,20000,Available,2025-03-27
LST05572,LLD0024,Self-Contain,1,1,Surulere,302281,10000,Rented,2025-03-17
LST05573,LLD0265,Single Room,2,2,Ikeja,412101,0,Available,2025-04-15
LST05574,LLD0117,Single Room,2,1,Ajah,239429,0,Available,2025-01-23
LST05575,LLD0463,Single Room,2,2,Surulere,190226,20000,Available,2025-02-18
LST05576,LLD0143,Single Room,1,2,Iyana Ipaja,370060,20000,Inactive,2025-02-09
LST05577,LLD0441,Single Room,1,1,Lekki,292021,10000,Inactive,2025-04-04
LST05578,LLD0199,Single Room,2,2,Ajah,269673,0,Inactive,2025-03-30
LST05579,LLD0156,Self-Contain,3,2,Yaba,423356,10000,Available,2025-02-07
LST05580,LLD0486,Single Room,3,1,Surulere,273014,30000,Rented,2025-01-17
LST05581,LLD0347,Single Room,1,2,Ajah,294945,10000,Rented,2025-01-23
LST05582,LLD0133,Self-Contain,2,2,Lekki,62034,,Available,2025-04-04
LST05583,LLD0399,Flat,3,2,Iyana Ipaja,407157,,Rented,2025-01-01
LST05584,LLD0147,Single Room,2,2,Surulere,210809,30000,Rented,2025-03-31
LST05585,LLD0335,Self-Contain,1,2,Iyana Ipaja,444031,10000,Available,2025-03-15
LST05586,LLD0070,Self-Contain,3,1,Lekki,246568,10000,Inactive,2025-02-20
LST05587,LLD0232,Flat,1,2,Lekki,441180,10000,Rented,2025-04-19
LST05588,LLD0333,Single Room,2,2,Ikeja,276904,,Inactive,2025-04-09
LST05589,LLD0298,Single Room,1,1,Yaba,307623,10000,Available,2025-03-14
LST05590,LLD0153,Single Room,1,1,Ikeja,89735,20000,Inactive,2025-01-05
LST05591,LLD0089,Self-Contain,1,1,Ajah,100362,,Rented,2025-01-24
LST05592,LLD0333,Single Room,1,1,Lekki,102286,30000,Inactive,2025-03-19
LST05593,LLD0198,Single Room,3,2,Ikeja,235679,20000,Inactive,2025-02-10
LST05594,LLD0160,Single Room,2,2,Yaba,394618,0,Inactive,2025-04-28
LST05595,LLD0025,Single Room,3,2,Yaba,268857,0,Available,2025-04-14
LST05596,LLD0120,Flat,2,2,Lekki,155212,10000,Available,2025-03-20
LST05597,LLD0300,Flat,2,2,Surulere,472712,,Available,2025-01-29
LST05598,LLD0211,Flat,2,2,Ikeja,128996,,Available,2025-03-23
LST05599,LLD0062,Single Room,2,2,Iyana Ipaja,127790,0,Inactive,2025-03-14
LST05600,LLD0450,Single Room,2,1,Lekki,324101,10000,Rented,2025-01-14
LST05601,LLD0435,Self-Contain,3,2,Ajah,283678,20000,Inactive,2025-04-30
LST05602,LLD0067,Self-Contain,2,1,Ikeja,319996,10000,Inactive,2025-03-05
LST05603,LLD0252,Self-Contain,1,1,Ikeja,378944,0,Inactive,2025-01-19
LST05604,LLD0409,Single Room,3,1,Lekki,335347,10000,Rented,2025-02-12
LST05605,LLD0458,Flat,3,2,Surulere,490894,,Rented,2025-04-06
LST05606,LLD0001,Flat,2,2,Ikeja,222925,,Rented,2025-01-10
LST05607,LLD0397,Flat,1,1,Ikeja,229434,20000,Inactive,2025-01-31
LST05608,LLD0107,Single Room,1,2,Ajah,60364,20000,Available,2025-02-14
LST05609,LLD0285,Flat,2,2,Surulere,265296,10000,Available,2025-02-10
LST05610,LLD0048,Self-Contain,2,1,Ajah,208811,20000,Inactive,2025-01-22
LST05611,LLD0139,Self-Contain,1,1,Iyana Ipaja,112176,0,Available,2025-03-23
LST05612,LLD0217,Flat,3,2,Ajah,229906,10000,Available,2025-04-24
LST05613,LLD0043,Self-Contain,3,1,Iyana Ipaja,283334,0,Inactive,2025-01-12
LST05614,LLD0416,Flat,2,1,Ajah,262174,10000,Inactive,2025-04-16
LST05615,LLD0268,Flat,3,1,Iyana Ipaja,88304,30000,Available,2025-04-01
LST05616,LLD0077,Self-Contain,3,2,Surulere,337958,,Inactive,2025-03-27
LST05617,LLD0215,Self-Contain,1,2,Ajah,66057,20000,Available,2025-03-23
LST05618,LLD0381,Self-Contain,3,1,Ajah,392653,20000,Rented,2025-04-04
LST05619,LLD0097,Self-Contain,1,1,Lekki,330345,10000,Rented,2025-04-24
LST05620,LLD0235,Flat,2,2,Ajah,230990,20000,Inactive,2025-02-12
LST05621,LLD0281,Self-Contain,2,2,Iyana Ipaja,361868,20000,Available,2025-02-27
LST05622,LLD0148,Self-Contain,1,2,Lekki,496831,10000,Rented,2025-01-02
LST05623,LLD0411,Single Room,1,2,Iyana Ipaja,489696,0,Inactive,2025-02-03
LST05624,LLD0303,Self-Contain,2,2,Ajah,219160,20000,Rented,2025-01-27
LST05625,LLD0483,Self-Contain,1,2,Ajah,93292,10000,Rented,2025-02-01
LST05626,LLD0423,Flat,2,1,Iyana Ipaja,437134,0,Inactive,2025-03-30
LST05627,LLD0065,Flat,2,1,Surulere,144853,10000,Rented,2025-01-09
LST05628,LLD0233,Single Room,2,1,Surulere,99902,0,Inactive,2025-02-14
LST05629,LLD0456,Self-Contain,2,2,Surulere,431288,20000,Inactive,2025-02-02
LST05630,LLD0086,Self-Contain,2,1,Ikeja,204810,20000,Rented,2025-04-11
LST05631,LLD0078,Self-Contain,2,1,Lekki,266546,10000,Rented,2025-01-14
LST05632,LLD0204,Self-Contain,3,1,Lekki,249026,,Available,2025-04-03
LST05633,LLD0278,Self-Contain,3,1,Surulere,284516,30000,Rented,2025-01-01
LST05634,LLD0336,Self-Contain,2,1,Ajah,169724,0,Available,2025-01-07
LST05635,LLD0253,Single Room,3,1,Lekki,280230,20000,Inactive,2025-02-19
LST05636,LLD0303,Self-Contain,1,1,Iyana Ipaja,85618,10000,Rented,2025-02-26
LST05637,LLD0379,Self-Contain,1,2,Ajah,249987,20000,Rented,2025-04-04
LST05638,LLD0129,Self-Contain,2,1,Lekki,342909,30000,Inactive,2025-02-23
LST05639,LLD0083,Single Room,3,1,Yaba,246801,0,Rented,2025-01-22
LST05640,LLD0275,Self-Contain,1,2,Lekki,227208,20000,Available,2025-04-24
LST05641,LLD0186,Single Room,1,1,Surulere,75322,30000,Rented,2025-02-22
LST05642,LLD0045,Flat,1,2,Iyana Ipaja,235185,10000,Available,2025-03-05
LST05643,LLD0386,Self-Contain,1,1,Lekki,192351,0,Rented,2025-04-23
LST05644,LLD0182,Single Room,3,2,Ikeja,300500,0,Rented,2025-02-18
LST05645,LLD0267,Flat,1,1,Surulere,203088,0,Inactive,2025-02-14
LST05646,LLD0295,Single Room,1,1,Ikeja,130615,0,Available,2025-03-11
LST05647,LLD0321,Single Room,1,1,Ajah,336869,10000,Inactive,2025-02-18
LST05648,LLD0099,Flat,2,1,Ikeja,385663,10000,Inactive,2025-01-13
LST05649,LLD0077,Self-Contain,1,1,Iyana Ipaja,171837,0,Inactive,2025-04-17
LST05650,LLD0271,Self-Contain,1,2,Yaba,72137,20000,Available,2025-03-03
LST05651,LLD0338,Single Room,3,1,Yaba,324201,,Inactive,2025-04-11
LST05652,LLD0161,Flat,1,2,Ajah,333425,,Available,2025-04-21
LST05653,LLD0043,Self-Contain,1,1,Ajah,423617,10000,Available,2025-03-15
LST05654,LLD0237,Single Room,1,1,Ikeja,417417,20000,Rented,2025-03-25
LST05655,LLD0133,Flat,2,1,Iyana Ipaja,464932,,Available,2025-04-08
LST05656,LLD0460,Single Room,3,2,Ikeja,187606,,Available,2025-03-29
LST05657,LLD0191,Flat,3,2,Iyana Ipaja,109672,30000,Rented,2025-01-29
LST05658,LLD0355,Self-Contain,2,2,Iyana Ipaja,418568,20000,Inactive,2025-01-21
LST05659,LLD0277,Self-Contain,2,2,Yaba,420315,10000,Rented,2025-02-27
LST05660,LLD0017,Single Room,3,2,Iyana Ipaja,481774,0,Rented,2025-01-10
LST05661,LLD0011,Self-Contain,1,1,Lekki,164670,10000,Rented,2025-04-13
LST05662,LLD0179,Self-Contain,3,1,Iyana Ipaja,175466,0,Available,2025-04-19
LST05663,LLD0122,Flat,2,2,Yaba,76965,,Rented,2025-01-05
LST05664,LLD0245,Self-Contain,1,2,Surulere,263665,10000,Available,2025-02-07
LST05665,LLD0221,Flat,3,1,Ikeja,348613,,Available,2025-01-03
LST05666,LLD0372,Flat,1,1,Iyana Ipaja,395424,20000,Available,2025-02-10
LST05667,LLD0050,Single Room,1,2,Lekki,454474,10000,Available,2025-02-03
LST05668,LLD0487,Flat,2,2,Ajah,159642,0,Inactive,2025-01-14
LST05669,LLD0070,Self-Contain,3,1,Ikeja,375724,10000,Available,2025-01-10
LST05670,LLD0479,Flat,2,2,Ajah,258417,20000,Available,2025-02-13
LST05671,LLD0047,Flat,3,1,Lekki,315211,30000,Rented,2025-01-22
LST05672,LLD0018,Single Room,3,2,Yaba,142274,,Rented,2025-04-24
LST05673,LLD0261,Self-Contain,1,2,Surulere,84212,0,Available,2025-02-18
LST05674,LLD0083,Self-Contain,1,1,Yaba,193289,0,Inactive,2025-01-21
LST05675,LLD0154,Self-Contain,1,1,Surulere,306112,0,Inactive,2025-04-04
LST05676,LLD0052,Flat,2,2,Ikeja,202943,10000,Rented,2025-01-10
LST05677,LLD0106,Self-Contain,1,1,Iyana Ipaja,55179,30000,Inactive,2025-03-12
LST05678,LLD0356,Self-Contain,2,2,Iyana Ipaja,302140,0,Rented,2025-05-01
LST05679,LLD0303,Flat,1,2,Ajah,335309,20000,Inactive,2025-04-25
LST05680,LLD0134,Single Room,2,1,Yaba,269052,10000,Inactive,2025-01-12
LST05681,LLD0442,Single Room,3,1,Iyana Ipaja,237436,10000,Inactive,2025-02-13
LST05682,LLD0068,Flat,2,1,Surulere,449135,20000,Rented,2025-03-18
LST05683,LLD0010,Single Room,2,2,Iyana Ipaja,105012,20000,Rented,2025-03-20
LST05684,LLD0142,Single Room,2,1,Yaba,131092,10000,Available,2025-04-25
LST05685,LLD0191,Single Room,3,1,Yaba,228674,20000,Available,2025-03-03
LST05686,LLD0386,Self-Contain,2,1,Lekki,489878,10000,Inactive,2025-04-01
LST05687,LLD0377,Single Room,3,2,Ajah,264762,20000,Inactive,2025-01-04
LST05688,LLD0068,Self-Contain,1,1,Yaba,465510,,Inactive,2025-02-25
LST05689,LLD0022,Single Room,1,1,Lekki,128272,20000,Rented,2025-05-01
LST05690,LLD0180,Self-Contain,3,1,Yaba,223734,10000,Inactive,2025-03-25
LST05691,LLD0292,Flat,2,1,Ikeja,391676,20000,Available,2025-01-22
LST05692,LLD0008,Flat,1,2,Surulere,140686,30000,Inactive,2025-03-19
LST05693,LLD0270,Single Room,2,2,Surulere,498222,10000,Available,2025-04-24
LST05694,LLD0386,Self-Contain,2,2,Ikeja,441477,20000,Inactive,2025-02-25
LST05695,LLD0092,Flat,3,2,Ikeja,334442,10000,Inactive,2025-01-21
LST05696,LLD0453,Flat,1,1,Yaba,473772,30000,Inactive,2025-01-07
LST05697,LLD0016,Flat,3,2,Iyana Ipaja,480627,10000,Available,2025-01-13
LST05698,LLD0153,Flat,3,1,Iyana Ipaja,271572,,Available,2025-02-12
LST05699,LLD0404,Single Room,3,2,Ikeja,303634,20000,Rented,2025-01-27
LST05700,LLD0327,Self-Contain,3,1,Ajah,63746,10000,Available,2025-01-25
LST05701,LLD0148,Flat,2,1,Surulere,294511,10000,Inactive,2025-02-22
LST05702,LLD0376,Single Room,1,1,Lekki,214500,10000,Available,2025-03-31
LST05703,LLD0266,Flat,1,2,Ikeja,71999,0,Inactive,2025-03-12
LST05704,LLD0421,Flat,1,2,Surulere,151136,0,Inactive,2025-04-03
LST05705,LLD0327,Flat,2,2,Lekki,245784,10000,Available,2025-04-29
LST05706,LLD0105,Flat,2,1,Lekki,342505,10000,Rented,2025-04-04
LST05707,LLD0471,Single Room,3,2,Ikeja,423269,10000,Available,2025-03-11
LST05708,LLD0380,Self-Contain,3,1,Iyana Ipaja,189560,0,Available,2025-02-03
LST05709,LLD0034,Single Room,3,2,Ajah,88381,20000,Inactive,2025-03-26
LST05710,LLD0118,Single Room,3,2,Surulere,466570,0,Available,2025-02-06
LST05711,LLD0013,Single Room,1,2,Ikeja,197786,10000,Rented,2025-02-08
LST05712,LLD0013,Flat,3,2,Lekki,56777,0,Inactive,2025-01-31
LST05713,LLD0265,Self-Contain,2,2,Surulere,455257,20000,Available,2025-01-13
LST05714,LLD0139,Flat,2,1,Yaba,325286,0,Rented,2025-01-07
LST05715,LLD0293,Single Room,2,2,Yaba,141396,10000,Inactive,2025-02-20
LST05716,LLD0363,Flat,3,2,Surulere,452486,10000,Rented,2025-03-15
LST05717,LLD0118,Self-Contain,1,2,Surulere,499283,0,Rented,2025-03-12
LST05718,LLD0237,Self-Contain,1,1,Lekki,173754,10000,Inactive,2025-04-18
LST05719,LLD0033,Flat,3,2,Ikeja,316010,10000,Available,2025-03-04
LST05720,LLD0168,Single Room,3,2,Iyana Ipaja,194101,30000,Rented,2025-01-20
LST05721,LLD0009,Flat,2,1,Ikeja,219953,20000,Inactive,2025-01-07
LST05722,LLD0121,Single Room,2,2,Ajah,159181,,Available,2025-02-16
LST05723,LLD0400,Self-Contain,1,1,Surulere,437513,20000,Rented,2025-01-01
LST05724,LLD0144,Flat,2,1,Yaba,303186,20000,Inactive,2025-02-24
LST05725,LLD0450,Self-Contain,2,2,Lekki,149889,,Rented,2025-01-12
LST05726,LLD0445,Single Room,3,1,Iyana Ipaja,315084,10000,Available,2025-02-07
LST05727,LLD0222,Single Room,1,2,Ikeja,457321,20000,Available,2025-04-16
LST05728,LLD0370,Flat,3,1,Ajah,302049,10000,Available,2025-03-26
LST05729,LLD0256,Flat,1,2,Ikeja,406724,20000,Inactive,2025-03-22
LST05730,LLD0267,Flat,3,1,Ajah,114556,0,Available,2025-03-18
LST05731,LLD0358,Self-Contain,1,1,Ikeja,424156,20000,Available,2025-03-03
LST05732,LLD0003,Single Room,2,1,Iyana Ipaja,334933,,Inactive,2025-01-26
LST05733,LLD0425,Single Room,1,2,Iyana Ipaja,194290,0,Available,2025-01-13
LST05734,LLD0396,Self-Contain,1,1,Lekki,330030,30000,Available,2025-01-04
LST05735,LLD0353,Flat,3,2,Iyana Ipaja,329273,10000,Available,2025-01-27
LST05736,LLD0105,Flat,1,2,Ajah,478596,0,Inactive,2025-01-22
LST05737,LLD0084,Self-Contain,1,1,Lekki,444724,20000,Available,2025-03-23
LST05738,LLD0213,Single Room,1,2,Iyana Ipaja,248378,0,Rented,2025-02-07
LST05739,LLD0120,Single Room,3,2,Yaba,127507,10000,Inactive,2025-01-11
LST05740,LLD0131,Single Room,1,1,Ajah,477945,0,Rented,2025-03-02
LST05741,LLD0337,Single Room,3,2,Lekki,179539,20000,Inactive,2025-04-19
LST05742,LLD0196,Self-Contain,2,2,Ajah,190859,10000,Inactive,2025-01-15
LST05743,LLD0018,Single Room,3,1,Lekki,177660,,Inactive,2025-02-09
LST05744,LLD0129,Self-Contain,1,1,Ajah,352663,20000,Rented,2025-04-11
LST05745,LLD0011,Flat,2,1,Yaba,306485,0,Available,2025-02-20
LST05746,LLD0080,Self-Contain,1,1,Iyana Ipaja,446874,10000,Available,2025-03-02
LST05747,LLD0329,Single Room,3,2,Ikeja,335505,,Available,2025-03-04
LST05748,LLD0353,Flat,2,2,Ikeja,400673,20000,Available,2025-04-25
LST05749,LLD0261,Self-Contain,2,2,Ikeja,167131,20000,Inactive,2025-03-26
LST05750,LLD0391,Self-Contain,2,1,Lekki,469024,20000,Inactive,2025-02-03
LST05751,LLD0124,Self-Contain,1,2,Iyana Ipaja,194946,10000,Rented,2025-01-12
LST05752,LLD0306,Flat,2,1,Surulere,466163,20000,Available,2025-03-24
LST05753,LLD0266,Self-Contain,2,2,Lekki,90284,20000,Inactive,2025-03-11
LST05754,LLD0446,Single Room,2,1,Lekki,306304,0,Available,2025-02-19
LST05755,LLD0440,Flat,2,2,Lekki,240223,,Available,2025-01-24
LST05756,LLD0382,Flat,3,2,Surulere,331576,10000,Rented,2025-02-17
LST05757,LLD0139,Self-Contain,1,1,Lekki,381722,10000,Inactive,2025-04-24
LST05758,LLD0328,Single Room,1,2,Iyana Ipaja,136059,0,Available,2025-02-18
LST05759,LLD0001,Flat,2,2,Ikeja,447418,20000,Rented,2025-02-17
LST05760,LLD0007,Self-Contain,3,2,Ajah,219964,10000,Rented,2025-01-24
LST05761,LLD0249,Single Room,2,2,Lekki,95205,10000,Available,2025-02-27
LST05762,LLD0138,Self-Contain,1,1,Iyana Ipaja,57773,,Available,2025-01-06
LST05763,LLD0123,Self-Contain,1,2,Yaba,329815,10000,Rented,2025-02-03
LST05764,LLD0308,Flat,1,1,Ajah,320445,10000,Rented,2025-02-26
LST05765,LLD0227,Flat,2,1,Lekki,178017,10000,Available,2025-03-01
LST05766,LLD0009,Self-Contain,2,1,Lekki,286879,0,Available,2025-02-03
LST05767,LLD0468,Flat,3,2,Ajah,213701,10000,Rented,2025-01-29
LST05768,LLD0211,Flat,3,1,Ajah,103971,10000,Inactive,2025-04-18
LST05769,LLD0111,Single Room,1,1,Lekki,101942,10000,Rented,2025-02-04
LST05770,LLD0007,Single Room,1,1,Iyana Ipaja,210071,30000,Rented,2025-03-14
LST05771,LLD0291,Self-Contain,3,2,Yaba,386332,0,Inactive,2025-01-08
LST05772,LLD0476,Self-Contain,1,2,Iyana Ipaja,264096,20000,Available,2025-01-20
LST05773,LLD0361,Self-Contain,3,1,Surulere,284750,0,Rented,2025-04-07
LST05774,LLD0459,Self-Contain,2,1,Ikeja,394807,10000,Available,2025-03-31
LST05775,LLD0252,Single Room,1,2,Ikeja,68794,10000,Inactive,2025-03-27
LST05776,LLD0013,Flat,1,1,Ikeja,143904,0,Rented,2025-01-13
LST05777,LLD0239,Single Room,3,2,Lekki,358680,20000,Available,2025-01-11
LST05778,LLD0437,Self-Contain,2,1,Yaba,386314,10000,Available,2025-03-27
LST05779,LLD0241,Self-Contain,1,2,Yaba,51833,,Available,2025-02-14
LST05780,LLD0468,Single Room,1,2,Surulere,345797,20000,Available,2025-04-14
LST05781,LLD0341,Single Room,3,2,Lekki,196391,10000,Available,2025-03-11
LST05782,LLD0148,Self-Contain,2,1,Lekki,315748,0,Available,2025-02-22
LST05783,LLD0235,Flat,3,1,Lekki,186429,0,Rented,2025-04-07
LST05784,LLD0305,Self-Contain,2,2,Yaba,459473,0,Rented,2025-03-17
LST05785,LLD0477,Single Room,2,2,Lekki,78932,20000,Inactive,2025-01-30
LST05786,LLD0166,Self-Contain,3,1,Ajah,111719,30000,Available,2025-03-12
LST05787,LLD0019,Self-Contain,3,2,Ajah,115415,0,Inactive,2025-01-08
LST05788,LLD0215,Flat,2,1,Ajah,114413,10000,Rented,2025-04-18
LST05789,LLD0342,Self-Contain,3,2,Lekki,499457,10000,Inactive,2025-02-19
LST05790,LLD0134,Self-Contain,1,2,Ajah,135141,20000,Rented,2025-04-15
LST05791,LLD0392,Self-Contain,1,1,Surulere,440970,0,Rented,2025-03-08
LST05792,LLD0128,Single Room,1,1,Lekki,156647,,Inactive,2025-02-23
LST05793,LLD0409,Single Room,1,2,Surulere,171625,20000,Rented,2025-03-10
LST05794,LLD0421,Flat,1,1,Ajah,313740,,Rented,2025-03-29
LST05795,LLD0293,Self-Contain,3,2,Lekki,425819,10000,Inactive,2025-04-21
LST05796,LLD0245,Single Room,2,1,Iyana Ipaja,80733,20000,Inactive,2025-04-30
LST05797,LLD0188,Flat,3,2,Ikeja,158030,20000,Available,2025-03-02
LST05798,LLD0043,Self-Contain,1,1,Iyana Ipaja,59757,20000,Inactive,2025-03-15
LST05799,LLD0085,Flat,1,1,Ikeja,452358,0,Rented,2025-04-23
LST05800,LLD0043,Flat,3,2,Ikeja,134412,,Available,2025-01-31
LST05801,LLD0329,Flat,3,2,Ajah,338061,,Rented,2025-03-02
LST05802,LLD0374,Flat,2,2,Ikeja,147054,0,Inactive,2025-02-08
LST05803,LLD0445,Flat,1,2,Ikeja,239147,20000,Rented,2025-01-11
LST05804,LLD0377,Flat,3,2,Iyana Ipaja,250941,10000,Inactive,2025-02-20
LST05805,LLD0389,Flat,2,2,Ikeja,476522,30000,Inactive,2025-04-26
LST05806,LLD0144,Self-Contain,1,1,Lekki,172851,20000,Inactive,2025-04-20
LST05807,LLD0050,Self-Contain,1,2,Surulere,230992,10000,Available,2025-04-02
LST05808,LLD0241,Flat,1,2,Surulere,209373,0,Inactive,2025-01-05
LST05809,LLD0293,Self-Contain,3,2,Lekki,237129,10000,Rented,2025-03-06
LST05810,LLD0407,Flat,1,2,Ajah,494489,0,Available,2025-03-15
LST05811,LLD0050,Self-Contain,1,1,Iyana Ipaja,350465,0,Available,2025-04-26
LST05812,LLD0265,Single Room,2,2,Yaba,131193,20000,Available,2025-03-08
LST05813,LLD0119,Flat,3,2,Surulere,125462,20000,Rented,2025-04-13
LST05814,LLD0199,Single Room,2,1,Iyana Ipaja,210039,10000,Inactive,2025-03-15
LST05815,LLD0404,Flat,3,1,Surulere,377693,20000,Available,2025-03-28
LST05816,LLD0247,Flat,1,2,Yaba,251315,0,Inactive,2025-03-21
LST05817,LLD0069,Single Room,2,1,Ikeja,307626,10000,Inactive,2025-01-19
LST05818,LLD0340,Single Room,3,2,Yaba,402446,20000,Rented,2025-01-16
LST05819,LLD0056,Single Room,3,1,Ikeja,187065,10000,Available,2025-04-07
LST05820,LLD0381,Flat,1,1,Surulere,233088,10000,Rented,2025-02-27
LST05821,LLD0038,Single Room,1,1,Iyana Ipaja,213209,0,Available,2025-01-23
LST05822,LLD0471,Single Room,2,1,Iyana Ipaja,434437,20000,Available,2025-01-22
LST05823,LLD0288,Self-Contain,2,1,Ajah,381782,30000,Inactive,2025-01-28
LST05824,LLD0442,Self-Contain,3,2,Surulere,313248,10000,Inactive,2025-04-14
LST05825,LLD0017,Single Room,2,2,Ajah,347724,0,Available,2025-01-25
LST05826,LLD0439,Single Room,1,1,Surulere,88899,30000,Available,2025-01-17
LST05827,LLD0219,Single Room,2,1,Ikeja,493019,0,Inactive,2025-01-06
LST05828,LLD0312,Single Room,2,1,Surulere,154932,10000,Available,2025-02-24
LST05829,LLD0243,Self-Contain,3,2,Surulere,207028,10000,Available,2025-01-11
LST05830,LLD0351,Flat,1,2,Ikeja,112774,,Available,2025-03-29
LST05831,LLD0459,Single Room,3,2,Lekki,278259,20000,Rented,2025-02-25
LST05832,LLD0303,Single Room,1,1,Lekki,425289,20000,Available,2025-01-26
LST05833,LLD0297,Self-Contain,1,2,Surulere,156135,20000,Available,2025-04-16
LST05834,LLD0282,Single Room,3,1,Lekki,394865,20000,Inactive,2025-03-22
LST05835,LLD0073,Single Room,2,1,Iyana Ipaja,164301,0,Inactive,2025-01-19
LST05836,LLD0109,Self-Contain,3,1,Surulere,103696,20000,Rented,2025-04-17
LST05837,LLD0179,Single Room,2,1,Yaba,56428,10000,Inactive,2025-03-18
LST05838,LLD0425,Single Room,3,2,Ikeja,393321,20000,Available,2025-02-03
LST05839,LLD0031,Self-Contain,3,2,Ajah,191385,0,Rented,2025-02-10
LST05840,LLD0233,Flat,2,1,Ikeja,54140,0,Available,2025-04-27
LST05841,LLD0281,Single Room,2,1,Surulere,52792,20000,Available,2025-04-04
LST05842,LLD0024,Single Room,2,1,Yaba,380403,10000,Available,2025-04-28
LST05843,LLD0330,Flat,3,1,Ikeja,137496,10000,Rented,2025-04-14
LST05844,LLD0278,Self-Contain,2,1,Ajah,248630,10000,Inactive,2025-01-09
LST05845,LLD0225,Flat,2,1,Ajah,300430,20000,Inactive,2025-01-12
LST05846,LLD0056,Single Room,2,2,Yaba,414636,0,Inactive,2025-02-19
LST05847,LLD0179,Flat,1,2,Ajah,474257,10000,Available,2025-03-13
LST05848,LLD0231,Self-Contain,2,2,Iyana Ipaja,339233,20000,Rented,2025-02-20
LST05849,LLD0381,Single Room,2,1,Ajah,312747,10000,Inactive,2025-03-12
LST05850,LLD0342,Self-Contain,2,2,Yaba,253636,30000,Rented,2025-02-11
LST05851,LLD0476,Self-Contain,1,2,Yaba,57150,0,Rented,2025-04-20
LST05852,LLD0286,Flat,1,2,Ikeja,163193,30000,Available,2025-02-05
LST05853,LLD0063,Flat,2,2,Ajah,106048,20000,Rented,2025-03-08
LST05854,LLD0454,Self-Contain,2,2,Ajah,271510,10000,Inactive,2025-02-28
LST05855,LLD0231,Self-Contain,2,1,Surulere,291406,,Inactive,2025-04-28
LST05856,LLD0288,Single Room,2,1,Surulere,334490,20000,Rented,2025-04-22
